"","year","date","unit","id","suffix","z","type","geo","collected","integrity","articulation","nsp bone","nsp tooth","nsp total","skeletal element","skeletal part","bone portion","voorhies group","BM category","bone shape (cube,tube,flat)","bone structure (dense,trabecular)","description","class","order","family","genus","species","taxon","stratified.surface","length","carnivore_gnawing","refit","remarks","reference_id.if_from_plaster_jacket.","totalstation_comment"
"841","2015","6/26/2015","D13","17",0,"-3.497","Bone","4","no","complete","isolated","1",NA,"1","vertebra","axial",NA,"I",NA,NA,NA,"vertebra","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"842","2015","6/16/2015","D15","3",0,"-3.449","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","100",NA,NA,NA,NA,NA
"843","2015","6/17/2015","D15","4",0,"-3.528","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","85",NA,NA,NA,NA,NA
"844","2015","6/26/2015","D16","23",0,"-3.722","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","110",NA,NA,NA,NA,NA
"845","2015","6/22/2015","D17","15",0,"-3.729","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"846","2015","6/22/2015","D17","17",0,"-3.742","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","170",NA,NA,NA,NA,NA
"847","2015","6/22/2015","D18","18",0,"-3.51","Bone","4","no","fragment","isolated","1",NA,"1","humerus","appendicular","fragment",NA,NA,NA,NA,"humerus frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"848","2015","6/17/2015","D18","7",0,"-3.567","Bone","4","no","fragment","isolated","1",NA,"1","femur","appendicular","fragment",NA,NA,NA,NA,"femur frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"849","2015","6/19/2015","D19","13",0,"-3.547","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"850","2015","6/19/2015","D19","19",0,"-3.527","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"851","2015","6/22/2015","D19","25",0,"-3.563","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","220",NA,NA,NA,NA,NA
"852","2015","6/29/2015","E19","12",0,"-3.502","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"853","2015","6/29/2015","E19","15",0,"-3.515","Bone/Tooth","4","no","fragment","articulated","1","?","1","mandible","cranial","fragment","II/III",NA,NA,NA,"mandible","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"854","2015","6/24/2015","E20","5",0,"-3.567","Bone","4","no","fragment","isolated","1",NA,"1","humerus","appendicular","distal",NA,NA,NA,NA,"humerus, distal frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"855","2015","6/19/2015","F18","12",0,"-3.692","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"856","2015","6/17/2015","F18","3",0,"-3.5","Bone","3","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","45",NA,NA,NA,NA,NA
"857","2015","6/17/2015","F18","4",0,"-3.519","Bone","3","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","110",NA,NA,NA,NA,NA
"858","2015","6/24/2015","F19","7",0,"-3.491","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","145",NA,NA,NA,NA,NA
"859","2015","6/24/2015","F19","8",0,"-3.584","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"860","2015","6/24/2015","F20","17",0,"-3.491","Bone","4","no","fragment","isolated","1",NA,"1","pelvis","axial","fragment",NA,NA,NA,NA,"pelvis frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"861","2015","6/24/2015","F20","18",0,"-3.498","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"862","2016","6/10/2016","E19","58",0,"-3.69","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","130",NA,NA,NA,NA,NA
"863","2016","6/8/2016","E17","11",0,"-3.921","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","160",NA,NA,NA,NA,NA
"864","2016","6/6/2016","E18","18",0,"-3.468","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","90",NA,NA,NA,NA,NA
"865","2016","6/6/2016","E20","20",0,"-4.12","Bone","4","no","fragment","isolated","1",NA,"1","metapode","appendicular","fragment",NA,NA,NA,NA,"metapode frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","90",NA,NA,NA,NA,NA
"866","2016","5/31/2016","D16","36",0,"-3.737","Bone","4","no","fragment","isolated","1",NA,"1","metapode","appendicular","fragment",NA,NA,NA,NA,"metapode frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"867","2016","5/30/2016","E20","11",0,"-3.496","Tooth","3","no","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"868","2017","6/9/2017","F18","66",0,"-4.269","Bone","4","yes","fragment","?isolated","1",NA,"1","radius",NA,"distal",NA,NA,NA,NA,"radius sin distal frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","180",NA,NA,"possibly articulates with other bones still at site",NA,"tibia frag."
"869","2017","6/9/2017","F16","28",0,"-3.795","Bone","4","yes","fragment","isolated","1",NA,"1","pelvis","axial","fragment",NA,NA,NA,NA,"pelvis frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","88",NA,NA,NA,NA,"frag."
"870","2017","6/9/2017","F18","64",1,"-4.277","Bone","4","yes","complete","articulated","5",NA,"5","tarsal","appendicular",NA,NA,NA,NA,NA,"tarsals","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified","NA",NA,NA,NA,NA,"Articulated, metapodial, tarsals"
"871","2017","6/9/2017","F18","64",0,"-4.31","Bone","4","yes","fragment","articulated","3",NA,"3","metapode",NA,NA,NA,NA,NA,NA,"metatarsals","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified","NA",NA,NA,NA,NA,"Articulated, metapodial, tarsals"
"872","2017","6/9/2017","F18","63",1,"-4.085","Bone","4","yes","fragment","articulated","1",NA,"1","humerus","appendicular",NA,NA,NA,NA,NA,"humerus dex","Mammalia","Artiodactyla","Bovidae",NA,NA,"Bovidae","stratified","430",NA,NA,NA,NA,"Articulated radius, distal humerus"
"873","2017","6/9/2017","F18","63",0,"-4.189","Bone","4","yes","complete","articulated","2",NA,"2","radius",NA,NA,NA,NA,NA,NA,"radius and","Mammalia","Artiodactyla","Bovidae",NA,NA,"Bovidae","stratified","430",NA,NA,NA,NA,"Articulated radius, distal humerus"
"874","2017","6/9/2017","F18","62",0,"-4.279","Bone","4","yes","fragment","isolated","1",NA,"1","scapula","appendicular","fragment",NA,NA,NA,NA,"scapula","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","270",NA,NA,NA,NA,"scapula, cervid"
"875","2017","6/9/2017","F20","48",0,"-3.577","Bone","4","yes","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Reptilia","Chelonii",NA,NA,NA,"Chelonii","stratified","32",NA,NA,NA,NA,"Turtle bone?"
"876","2017","6/9/2017","F20","47",0,"-3.595","Bone","4","yes","fragment","isolated","1",NA,"1","carapace",NA,"fragment",NA,NA,NA,NA,"turtle shell","Reptilia","Chelonii",NA,NA,NA,"Chelonii","stratified","50",NA,NA,NA,NA,"Carapace frag."
"877","2017","6/6/2017","F19","27",0,NA,"Bone","4","yes","complete","isolated","1",NA,"1","carpal/tarsal","appendicular",NA,"I/II",NA,NA,NA,"carpal/tarsal","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,"found in plaster-jacket","F19-20 (turtle shells)",NA
"878","2017","6/9/2017","F19","26",0,"-3.723","Bone","4","no","fragment","isolated","1",NA,"1","?vertebra",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified","70",NA,NA,NA,NA,"Not collected, vertebra?"
"879","2017","6/9/2017","F18","61",0,"-4.312","Bone","4","yes","complete","articulated","6",NA,"6","tarsal","appendicular",NA,NA,NA,NA,NA,"tarsals","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","35",NA,NA,NA,NA,"tarsals"
"880","2017","6/9/2017","F18","60",7,"-4.316","Bone","4","yes","fragment","articulated","1",NA,"1","tibia","appendicular",NA,NA,NA,NA,NA,"tibia sin","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","NA",NA,NA,"changed from F18-65",NA,"tibia"
"881","2017","6/9/2017","F18","60",6,NA,"Bone","4","yes","complete","articulated","1",NA,"1","tarsal",NA,NA,NA,NA,NA,NA,"astragalus sin","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,"added",NA,NA
"882","2017","6/9/2017","F18","60",5,NA,"Bone","4","yes","complete","articulated","1",NA,"1","tarsal",NA,NA,NA,NA,NA,NA,"calcaneus sin","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,"added",NA,NA
"883","2017","6/9/2017","F18","60",4,NA,"Bone","4","yes","complete","articulated","5",NA,"5","tarsal, sesamoid",NA,NA,NA,NA,NA,NA,"tarsals and sesamoid sin","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,"added",NA,NA
"884","2017","6/9/2017","F18","60",3,"-4.319","Bone","4","yes","complete","articulated","3",NA,"3","metapode",NA,NA,NA,NA,NA,NA,"metatarsal and lateral metatarsals sin","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","NA",NA,NA,NA,NA,"Articulated: first phalang,second, third,metacarpal"
"885","2017","6/9/2017","F18","60",2,"-4.315","Bone","4","yes","complete","articulated","1",NA,"1","phalanx",NA,NA,NA,NA,NA,NA,"first phalanx sin","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","NA",NA,NA,NA,NA,"Articulated: first phalang,second, third,metacarpal"
"886","2017","6/9/2017","F18","60",1,"-4.301","Bone","4","yes","complete","articulated","1",NA,"1","phalanx",NA,NA,NA,NA,NA,NA,"second phalanx sin","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","NA",NA,NA,NA,NA,"Articulated: first phalang,second, third,metacarpal"
"887","2017","6/9/2017","F18","60",0,"-4.282","Bone","4","yes","complete","articulated","1",NA,"1","phalanx",NA,NA,NA,NA,NA,NA,"third phalanx sin","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","NA",NA,NA,NA,NA,"Articulated: first phalang,second, third,metacarpal"
"888","2017","6/9/2017","F18","59",1,"-4.343","Bone","4","yes","complete","articulated","1",NA,"1","metapode","appendicular",NA,NA,NA,NA,NA,"metatarsal","Mammalia","Artiodactyla","Bovidae",NA,"?ambiguus","Bovidae ?ambiguus","stratified","200",NA,NA,NA,NA,"Articulated. cervid, first phalang, metatarsal,"
"889","2017","6/9/2017","F18","59",0,"-4.271","Bone","4","yes","complete","articulated","2",NA,"2","phalanx",NA,NA,NA,NA,NA,NA,"first phalanges","Mammalia","Artiodactyla","Bovidae",NA,"?ambiguus","Bovidae ?ambiguus","stratified","200",NA,NA,NA,NA,"Articulated. cervid, first phalang, metatarsal,"
"890","2017","6/9/2017","F16","27",0,"-3.737","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified","68",NA,NA,NA,NA,"Not collected. frag."
"891","2017","6/9/2017","F18","58",5,NA,"Bone","4","yes","fragment","articulated","1",NA,"1","radius","appendicular","distal",NA,NA,NA,NA,"radius dex distal frag. (juvenile)","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,"added",NA,NA
"892","2017","6/9/2017","F18","58",4,"-4.186","Bone","4","yes","complete","articulated","6",NA,"6","carpal, sesamoid",NA,NA,NA,NA,NA,NA,"carpals and sesamoids dex","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","380",NA,NA,NA,NA,"Articulated metacarpal, first phalang, second, third, carpals"
"893","2017","6/9/2017","F18","58",3,"-4.279","Bone","4","yes","complete","articulated","1",NA,"1","phalanx",NA,NA,NA,NA,NA,NA,"3rd phalanx","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","380",NA,NA,NA,NA,"Articulated metacarpal, first phalang, second, third, carpals"
"894","2017","6/9/2017","F18","58",2,"-4.283","Bone","4","yes","complete","articulated","1",NA,"1","phalanx",NA,NA,NA,NA,NA,NA,"2nd phalanx","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","380",NA,NA,NA,NA,"Articulated metacarpal, first phalang, second, third, carpals"
"895","2017","6/9/2017","F18","58",1,"-4.278","Bone","4","yes","complete","articulated","1",NA,"1","phalanx",NA,NA,NA,NA,NA,NA,"1st phalanx","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","380",NA,NA,NA,NA,"Articulated metacarpal, first phalang, second, third, carpals"
"896","2017","6/9/2017","F18","58",0,"-4.274","Bone","4","yes","complete","articulated","3",NA,"3","metapode",NA,NA,NA,NA,NA,NA,"metacarpal and lateral metacarpals dex","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","380",NA,NA,NA,NA,"Articulated metacarpal, first phalang, second, third, carpals"
"897","2017","6/9/2017","F18","57",0,"-4.259","Bone","4","yes","complete","isolated","1",NA,"1","carpal","appendicular",NA,"I/II",NA,NA,NA,"carpal","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","20",NA,NA,NA,NA,"?"
"898","2017","6/9/2017","F18","56",0,"-4.204","Bone","4","yes","complete","isolated","1",NA,"1","femur","appendicular",NA,NA,NA,NA,NA,"femur sin","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified","460",NA,NA,NA,NA,"Femur, Rhino"
"899","2017","6/9/2017","F15","5",0,"-3.719","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified","60",NA,NA,NA,NA,"Not collected. frag."
"900","2017","6/9/2017","F16","26",0,"-3.706","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.",NA,NA,NA,NA,NA,NA,"stratified","80",NA,NA,NA,NA,"Not collected. frag."
"901","2017","6/9/2017","F18","55",6,"-4.217","Bone","4","yes","complete","articulated","1",NA,"1","humerus","appendicular",NA,NA,NA,NA,NA,"humerus dex","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"Articulated third phalang, second, first, metacarpal, carpals, radius + humerus"
"902","2017","6/9/2017","F18","55",5,"-4.205","Bone","4","yes","complete","articulated","2",NA,"2","radius, ulna",NA,NA,NA,NA,NA,NA,"radius and ulna dex","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"Articulated third phalang, second, first, metacarpal, carpals, radius + humerus"
"903","2017","6/9/2017","F18","55",4,"-4.122","Bone","4","yes","complete","articulated","9",NA,"9","carpal, sesamoid",NA,NA,NA,NA,NA,NA,"5 carpals and 4 sesamoids","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"Articulated third phalang, second, first, metacarpal, carpals, radius + humerus"
"904","2017","6/9/2017","F18","55",3,"-4.21","Bone","4","yes","complete","articulated","1",NA,"1","metapode",NA,NA,NA,NA,NA,NA,"metacarpal dex","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"Articulated third phalang, second, first, metacarpal, carpals, radius + humerus"
"905","2017","6/9/2017","F18","55",2,"-4.256","Bone","4","yes","complete","articulated","2",NA,"2","phalanx",NA,NA,NA,NA,NA,NA,"first phalanges","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"Articulated third phalang, second, first, metacarpal, carpals, radius + humerus"
"906","2017","6/9/2017","F18","55",1,"-4.269","Bone","4","yes","complete","articulated","2",NA,"2","phalanx",NA,NA,NA,NA,NA,NA,"second phalanges","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"Articulated third phalang, second, first, metacarpal, carpals, radius + humerus"
"907","2017","6/9/2017","F18","55",0,"-4.268","Bone","4","yes","complete","articulated","2",NA,"2","phalanx",NA,NA,NA,NA,NA,NA,"third phalanges","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"Articulated third phalang, second, first, metacarpal, carpals, radius + humerus"
"908","2017","6/9/2017","F19","25",0,"-4.092","Bone","4","yes","fragment","isolated","1",NA,"1","carapace",NA,"fragment",NA,NA,NA,NA,"turtle shell","Reptilia","Chelonii",NA,NA,NA,"Chelonii","stratified","70",NA,NA,NA,NA,"Carapace frag."
"909","2017","6/9/2017","F19","24",0,"-4.077","Bone","4","yes","fragment","isolated","1",NA,"1","rib","axial","fragment",NA,NA,NA,NA,"rib frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","140",NA,NA,NA,NA,"rib frag."
"910","2017","6/9/2017","C15","13",0,"-4.28","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"canine","Mammalia","Carnivora",NA,NA,NA,"Carnivora","stratified","NA",NA,NA,NA,NA,"Carnivore isolated canine"
"911","2017","6/9/2017","F18","54",0,"-4.266","Bone","4","yes","complete","articulated","3",NA,"3","metapode","appendicular",NA,NA,NA,NA,NA,"metacarpal and lateral metacarpals","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","230",NA,NA,NA,NA,"Articulated. Metapodial, equus"
"912","2017","6/8/2017","F18","53",4,"-4.211","Bone","4/5","yes","complete","articulated","1",NA,"1","phalanx, sesamoid","appendicular",NA,NA,NA,NA,NA,"third phalanx and sesamoid","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","180",NA,NA,"Mp still at site",NA,"Articulated sesamoid, sesamoid, first phalang, second ph, third ph."
"913","2017","6/8/2017","F18","53",3,"-4.187","Bone","4/5","yes","complete","articulated","1",NA,"1","phalanx",NA,NA,NA,NA,NA,NA,"second phalanx","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","180",NA,NA,"Mp still at site",NA,"Articulated sesamoid, sesamoid, first phalang, second ph, third ph."
"914","2017","6/8/2017","F18","53",2,"-4.192","Bone","4/5","yes","complete","articulated","1",NA,"1","phalanx",NA,NA,NA,NA,NA,NA,"first phalanx","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","180",NA,NA,"Mp still at site",NA,"Articulated sesamoid, sesamoid, first phalang, second ph, third ph."
"915","2017","6/8/2017","F18","53",1,"-4.2","Bone","4/5","yes","complete","articulated","1",NA,"1","sesamoid",NA,NA,NA,NA,NA,NA,"sesamoid","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","180",NA,NA,"Mp still at site",NA,"Articulated sesamoid, sesamoid, first phalang, second ph, third ph."
"916","2017","6/8/2017","F18","53",0,"-4.215","Bone","4/5","yes","complete","articulated","2",NA,"2","sesamoid",NA,NA,NA,NA,NA,NA,"sesamoid","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","180",NA,NA,"Mp still at site",NA,"Articulated sesamoid, sesamoid, first phalang, second ph, third ph."
"917","2017","6/8/2017","F18","52",0,"-4.153","Bone","4/5","no","fragment","isolated","1",NA,"1","limb bone",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified","105",NA,NA,NA,NA,"Not collected. long bon frag."
"918","2017","6/8/2017","F18","51",0,"-4.25","Bone","4/5","no","fragment","isolated","1",NA,"1","rib",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified","320",NA,NA,NA,NA,"Not collected, rib frag."
"919","2017","6/8/2017","F18","50",3,NA,"Bone","4","yes","complete","articulated","1",NA,"1","tarsal","appendicular",NA,NA,NA,NA,NA,"os malleolare sin","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified","NA",NA,NA,"added",NA,"Articulated. tibia, astragalus, calcaneum"
"920","2017","6/8/2017","F18","50",2,"-4.192","Bone","4","yes","complete","articulated","1",NA,"1","tarsal",NA,NA,NA,NA,NA,NA,"calcaneus sin","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified","NA",NA,NA,NA,NA,"Articulated. tibia, astragalus, calcaneum"
"921","2017","6/8/2017","F18","50",1,"-4.209","Bone","4","yes","complete","articulated","1",NA,"1","tarsal",NA,NA,NA,NA,NA,NA,"astragalus sin","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified","NA",NA,NA,NA,NA,"Articulated. tibia, astragalus, calcaneum"
"922","2017","6/8/2017","F18","50",0,"-4.245","Bone","4","yes","complete","articulated","1",NA,"1","tibia",NA,NA,NA,NA,NA,NA,"tibia sin","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified","NA",NA,NA,NA,NA,"Articulated. tibia, astragalus, calcaneum"
"923","2017","6/8/2017","D16","45",0,"-4.263","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper tooth","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","50",NA,NA,NA,NA,"isolated tooth."
"924","2017","6/8/2017","G16","1",0,"-3.477","Bone","4","no","fragment","isolated","1",NA,"1","vertebra",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified","40",NA,NA,NA,NA,"Not collected. vertebra fra."
"925","2017","6/8/2017","F16","25",0,"-3.748","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified","50",NA,NA,NA,NA,"Not collected. frag."
"926","2017","6/8/2017","E20","33",0,"-4.422","Tooth","5","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper tooth","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","34",NA,NA,NA,NA,"equus, isolated tooth"
"927","2017","6/8/2017","F16","24",0,"-3.923","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified","110",NA,NA,NA,NA,"Not collected. frag."
"928","2017","6/8/2017","F16","23",0,"-3.648","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified","90",NA,NA,NA,NA,"Not collected. frag."
"929","2017","6/8/2017","F18","49",0,"-4.256","Bone","4/5","yes","complete","isolated","2",NA,"2","metapode","appendicular",NA,"II","BM4",NA,NA,"metacarpal and lateral metacarpal","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified","NA",NA,NA,NA,NA,"Immerged below another bone. Broken on purpose."
"930","2017","6/8/2017","F18","48",0,"-4.268","Bone","4/5","yes","fragment","isolated","1",NA,"1","femur","appendicular","distal",NA,NA,NA,NA,"femur distal frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","105",NA,NA,NA,NA,"Possibly articulated radius frag, equus"
"931","2017","6/8/2017","F16","22",0,"-3.771","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified","80",NA,NA,NA,NA,"Not collected"
"932","2017","6/8/2017","F17","37",0,"-3.729","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified","30",NA,NA,NA,NA,"Not collected"
"933","2017","6/8/2017","G17","9",0,"-3.708","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified","85",NA,NA,NA,NA,"Not collected"
"934","2017","6/8/2017","G17","8",0,"-3.65","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified","70",NA,NA,NA,NA,"Not collected"
"935","2017","6/8/2017","G17","7",0,"-3.636","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified","140",NA,NA,NA,NA,"Not collected. frag."
"936","2017","6/8/2017","F19","23",0,"-3.825","Bone","4","yes","complete","isolated","1",NA,"1","vertebra","axial",NA,"I",NA,NA,NA,"vertebra","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","60",NA,NA,NA,NA,"vertebra"
"937","2017","6/8/2017","E21","66",0,"-4.462","Bone","5","yes","fragment","isolated","1",NA,"1","vertebra","axial","fragment",NA,NA,NA,NA,"vertebra frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","110",NA,NA,NA,NA,"Vertebra"
